timestamp,temp
2018-12-11 06:00:58.766482, 30.52148
2018-12-11 06:01:03.767711, 30.90820
2018-12-11 06:01:08.766113, 31.10156
2018-12-11 06:01:13.767340, 30.90820
2018-12-11 06:01:18.768409, 30.90820
2018-12-11 06:01:23.767242, 30.71484
2018-12-11 06:01:28.784924, 30.71484
2018-12-11 06:01:33.766975, 30.71484
2018-12-11 06:01:38.765572, 30.71484
2018-12-11 06:01:43.766842, 30.71484
2018-12-11 06:01:48.765070, 30.71484
2018-12-11 06:01:53.766167, 30.71484
2018-12-11 06:01:58.764860, 30.71484
2018-12-11 06:02:03.766172, 30.71484
2018-12-11 06:02:08.766232, 30.90820
2018-12-11 06:25:08.022584, 24.72070
2018-12-11 06:25:13.023932, 24.52734
2018-12-11 06:26:08.020684, 24.52734
2018-12-11 06:26:13.022007, 24.52734
2018-12-11 06:26:53.021501, 24.33398
2018-12-11 06:27:18.019715, 24.52734
2018-12-11 06:27:23.020412, 24.52734
2018-12-11 06:27:28.018976, 24.52734
2018-12-11 06:27:33.020202, 24.52734
2018-12-11 06:27:38.018691, 24.52734
2018-12-11 06:27:43.020044, 24.52734
2018-12-11 06:34:39.541538, 24.72070
2018-12-11 06:34:44.542672, 24.72070
2018-12-11 06:34:49.543993, 24.52734
2018-12-11 06:34:54.542579, 24.72070
2018-12-11 06:34:59.541789, 24.52734
2018-12-11 06:35:05.119742, 24.72070
2018-12-11 06:35:10.120873, 24.72070
2018-12-11 06:35:15.119437, 24.72070
2018-12-11 06:35:20.121292, 24.72070
2018-12-11 06:38:00.156100, 24.72070
2018-12-11 06:38:05.115511, 24.72070
2018-12-11 06:38:10.117028, 24.52734
2018-12-11 06:38:15.115343, 24.52734
2018-12-11 06:40:50.113461, 24.91406
2018-12-11 06:40:55.111917, 24.72070
2018-12-11 06:41:00.113056, 24.72070
2018-12-11 06:41:05.111512, 24.72070
2018-12-11 06:41:10.112373, 24.72070
2018-12-11 06:41:15.110982, 24.72070
2018-12-11 06:41:20.112344, 24.72070
2018-12-11 06:41:25.111515, 24.52734
2018-12-11 06:41:30.112185, 24.72070
2018-12-11 06:41:35.110743, 24.52734
2018-12-11 06:42:00.111413, 24.52734
2018-12-11 06:42:05.110184, 24.72070
2018-12-11 06:43:50.109177, 24.52734
2018-12-11 06:43:55.120973, 24.72070
2018-12-11 06:44:00.108840, 24.91406
2018-12-11 06:49:53.162818, 24.72070
2018-12-11 06:51:28.159390, 24.72070
2018-12-11 07:04:37.848103, 24.52734
2018-12-11 07:04:42.842962, 24.52734
2018-12-11 07:04:47.845057, 24.91406
2018-12-11 07:04:52.842787, 24.91406
2018-12-11 07:04:57.844232, 24.52734
2018-12-11 07:05:32.841910, 24.52734
2018-12-11 07:05:37.843607, 24.52734
2018-12-11 21:41:56.943559, 18.91992
2018-12-11 21:42:01.942262, 18.91992
2018-12-11 21:42:06.943278, 18.14648
2018-12-11 21:42:11.941754, 18.91992
2018-12-11 21:42:16.946157, 19.30664
2018-12-11 21:42:21.944000, 19.11328
2018-12-11 21:42:26.942794, 18.91992
2018-12-11 21:42:31.942375, 18.33984
2018-12-11 21:42:36.942342, 18.14648
2018-12-11 21:42:41.944951, 18.91992
2018-12-11 21:42:46.942354, 18.91992
2018-12-11 21:42:51.940793, 18.14648
2018-12-11 21:42:56.943661, 18.72656
2018-12-11 21:43:01.970425, 18.72656
2018-12-11 21:43:06.941861, 18.14648
2018-12-11 21:43:11.940067, 18.91992
2018-12-11 21:43:16.941628, 18.72656
2018-12-11 21:43:21.939867, 25.30078
2018-12-11 21:43:26.942261, 25.10742
2018-12-11 21:43:31.939771, 25.30078
2018-12-11 21:43:36.941381, 25.30078
2018-12-11 21:43:41.939557, 24.91406
2018-12-11 21:43:46.940807, 24.91406
2018-12-11 21:43:51.943847, 25.10742
2018-12-11 21:43:56.940489, 25.10742
2018-12-11 21:44:01.939131, 25.10742
2018-12-11 21:44:06.940008, 25.10742
2018-12-11 21:44:11.938838, 24.72070
2018-12-11 21:44:16.941481, 25.10742
2018-12-11 21:44:21.938184, 24.91406
2018-12-11 21:44:26.942631, 24.91406
2018-12-11 21:44:31.943800, 24.91406
2018-12-11 21:44:36.939651, 24.91406
2018-12-11 21:44:41.937639, 24.72070
2018-12-11 21:44:46.939214, 24.91406
2018-12-11 21:44:51.945541, 25.10742
2018-12-11 21:44:56.940650, 24.91406
2018-12-11 21:45:01.937498, 25.10742
2018-12-11 21:45:06.939414, 24.91406
2018-12-11 21:45:11.945111, 24.72070
2018-12-11 21:45:16.939842, 25.10742
2018-12-11 21:45:21.936918, 24.91406
2018-12-11 21:45:26.938341, 24.72070
2018-12-11 21:45:31.936564, 24.91406
2018-12-11 21:45:36.938317, 24.72070
2018-12-11 21:45:41.937388, 25.10742
2018-12-11 21:45:46.937539, 24.72070
2018-12-11 21:45:51.936445, 25.10742
2018-12-11 21:45:56.937561, 25.30078
2018-12-11 21:46:01.936737, 25.10742
2018-12-11 21:46:06.944062, 25.30078
2018-12-11 21:46:11.936380, 25.10742
2018-12-11 21:46:16.936828, 24.72070
2018-12-11 21:46:21.936173, 25.10742
2018-12-11 21:46:26.939869, 25.10742
2018-12-11 21:46:31.937737, 25.30078
2018-12-11 21:46:36.936505, 24.91406
2018-12-11 21:46:41.941069, 25.68750
2018-12-11 21:46:46.937018, 25.30078
2018-12-11 21:46:51.934821, 25.10742
2018-12-11 21:46:56.936975, 25.30078
2018-12-11 21:47:01.934223, 25.30078
2018-12-11 21:47:06.935664, 25.30078
2018-12-11 21:47:11.990585, 25.10742
2018-12-11 21:47:16.937496, 25.30078
2018-12-11 21:47:21.933963, 25.10742
2018-12-11 21:47:26.935155, 24.91406
2018-12-11 21:47:31.933605, 25.10742
2018-12-11 21:47:36.935116, 25.10742
2018-12-11 21:47:41.937064, 25.10742
2018-12-11 21:47:46.937421, 24.72070
2018-12-11 21:47:51.948910, 24.91406
2018-12-11 21:47:56.934685, 24.91406
2018-12-11 21:48:01.933349, 25.10742
2018-12-11 21:48:06.934138, 24.91406
2018-12-11 21:48:11.932826, 25.10742
2018-12-11 21:48:16.933877, 25.10742
2018-12-11 21:48:21.932297, 24.91406
2018-12-11 21:48:26.933620, 25.30078
2018-12-11 21:48:31.933745, 25.10742
2018-12-11 21:48:36.933190, 25.30078
2018-12-11 21:48:41.947089, 25.68750
2018-12-11 21:48:46.933378, 25.30078
2018-12-11 21:48:51.933015, 25.10742
2018-12-11 21:48:56.932572, 25.68750
2018-12-11 21:49:01.931404, 25.68750
2018-12-11 21:49:06.973957, 25.68750
2018-12-11 21:49:11.932048, 25.68750
2018-12-11 21:49:16.932590, 25.30078
2018-12-11 21:49:21.930430, 25.68750
2018-12-11 21:49:26.932301, 25.30078
2018-12-11 21:49:31.930882, 25.68750
2018-12-11 21:49:36.931802, 25.30078
2018-12-11 21:49:41.930566, 25.68750
2018-12-11 21:49:46.932114, 25.30078
2018-12-11 21:49:51.931253, 26.07422
2018-12-11 21:49:56.931212, 25.68750
2018-12-11 21:50:01.933202, 25.68750
2018-12-11 21:50:06.931287, 25.68750
2018-12-11 21:50:11.929465, 25.30078
2018-12-11 21:50:16.930723, 25.30078
2018-12-11 21:50:21.930096, 25.10742
2018-12-11 21:50:26.930409, 25.68750
2018-12-11 21:50:31.928696, 25.68750
2018-12-11 21:50:36.931222, 25.68750
2018-12-11 21:50:41.928714, 25.68750
2018-12-11 21:50:46.930799, 25.30078
2018-12-11 21:50:51.929205, 25.68750
2018-12-11 21:50:56.929807, 25.30078
2018-12-11 21:51:01.928913, 25.30078
2018-12-11 21:51:06.929522, 25.68750
2018-12-11 21:51:11.928131, 25.68750
2018-12-11 21:51:16.930579, 25.88086
2018-12-11 21:51:21.927733, 25.68750
2018-12-11 21:51:26.929002, 25.30078
2018-12-11 21:51:31.927446, 25.68750
2018-12-11 21:51:36.929943, 25.30078
2018-12-11 21:51:41.933040, 25.68750
2018-12-11 21:51:46.928280, 25.30078
2018-12-11 21:51:51.930460, 25.30078
2018-12-11 21:51:56.928245, 25.10742
2018-12-11 21:52:01.927087, 25.10742
2018-12-11 21:52:06.927792, 25.30078
2018-12-11 21:52:11.926074, 25.30078
2018-12-11 21:52:16.930786, 25.30078
2018-12-11 21:52:21.928615, 25.10742
2018-12-11 21:52:26.927754, 25.30078
2018-12-11 21:52:31.925793, 25.30078
2018-12-11 21:52:36.927753, 25.68750
2018-12-11 21:52:41.938641, 25.30078
2018-12-11 21:52:46.927367, 25.30078
2018-12-11 21:52:51.925217, 25.30078
2018-12-11 21:52:56.926794, 25.10742
2018-12-11 21:53:01.931142, 25.68750
2018-12-11 21:53:06.926492, 25.30078
2018-12-11 21:53:11.924916, 25.30078
2018-12-11 21:53:16.929575, 25.30078
2018-12-11 21:53:21.926382, 25.68750
2018-12-11 21:53:26.925686, 25.30078
2018-12-11 21:53:31.926800, 25.68750
2018-12-11 21:53:36.927600, 25.68750
2018-12-11 21:53:41.924660, 25.68750
2018-12-11 21:53:46.926489, 25.10742
2018-12-11 21:53:51.923666, 25.30078
2018-12-11 21:53:56.957705, 25.30078
2018-12-11 21:54:01.943985, 25.68750
2018-12-11 21:54:06.924950, 25.68750
2018-12-11 21:54:11.924358, 25.30078
2018-12-11 21:54:16.925781, 25.10742
2018-12-11 21:54:21.923838, 25.30078
2018-12-11 21:54:26.924673, 25.30078
2018-12-11 21:54:31.933751, 25.30078
2018-12-11 21:54:36.924249, 25.30078
2018-12-11 21:54:41.922718, 25.10742
2018-12-11 21:54:46.923870, 25.68750
2018-12-11 21:54:51.925122, 25.10742
2018-12-11 21:54:56.925927, 24.91406
2018-12-11 21:55:01.922451, 24.91406
2018-12-11 21:55:06.923426, 24.91406
2018-12-11 21:55:11.947536, 24.72070
2018-12-11 21:55:16.923227, 24.91406
2018-12-11 21:55:21.922313, 24.91406
2018-12-11 21:55:26.925662, 24.91406
2018-12-11 21:55:31.921407, 24.72070
2018-12-11 21:55:36.923490, 24.72070
2018-12-11 21:55:41.924952, 24.91406
2018-12-11 21:55:46.922440, 24.91406
2018-12-11 21:55:51.920807, 24.91406
2018-12-11 21:55:56.922824, 24.91406
2018-12-11 21:56:01.921965, 24.72070
2018-12-11 21:56:06.923120, 25.10742
2018-12-11 21:56:11.920191, 24.91406
2018-12-11 21:56:22.403665, 24.72070
2018-12-11 21:56:27.404275, 25.10742
2018-12-11 21:56:32.402824, 25.10742
2018-12-11 21:56:37.403947, 25.10742
2018-12-11 21:56:42.402315, 24.91406
2018-12-11 21:56:47.405158, 24.91406
2018-12-11 21:56:52.444926, 24.72070
2018-12-11 21:56:57.403257, 25.10742
2018-12-11 21:57:02.401819, 24.72070
2018-12-11 21:57:07.403080, 25.10742
2018-12-11 21:57:12.404425, 25.10742
2018-12-11 21:57:17.402708, 25.10742
2018-12-11 21:57:22.403360, 25.10742
2018-12-11 21:57:27.403917, 25.10742
2018-12-11 21:57:32.405412, 25.10742
2018-12-11 21:57:37.405236, 25.10742
2018-12-11 21:57:42.401669, 17.56641
2018-12-11 21:57:47.406055, 17.75977
2018-12-11 21:57:52.429467, 18.33984
2018-12-11 21:57:57.401751, 17.75977
2018-12-11 21:58:02.400190, 17.95313
2018-12-11 21:58:07.403247, 18.14648
2018-12-11 21:58:12.556930, 17.95313
2018-12-11 21:58:17.401767, 17.37305
2018-12-11 21:58:22.400335, 17.17969
2018-12-11 21:58:27.408554, 16.79297
2018-12-11 21:58:32.401475, 17.75977
2018-12-11 21:58:37.403825, 17.75977
2018-12-11 21:58:42.402194, 17.95313
2018-12-11 21:58:47.400794, 17.75977
2018-12-11 21:58:52.399088, 18.33984
2018-12-11 21:58:57.414835, 17.37305
2018-12-11 21:59:02.404362, 17.95313
2018-12-11 21:59:07.401707, 18.33984
2018-12-11 21:59:12.417042, 17.75977
2018-12-11 21:59:17.400875, 18.33984
2018-12-11 21:59:22.398337, 18.14648
2018-12-11 21:59:27.400923, 18.14648
2018-12-11 21:59:32.399159, 18.33984
2018-12-11 21:59:37.399320, 18.33984
2018-12-11 21:59:42.398422, 17.95313
2018-12-11 21:59:47.399278, 18.33984
2018-12-11 21:59:52.397806, 17.75977
2018-12-11 21:59:57.401168, 17.56641
2018-12-11 22:00:02.397748, 18.14648
2018-12-11 22:00:07.409345, 17.95313
2018-12-11 22:00:12.398663, 18.33984
2018-12-11 22:00:17.398645, 17.95313
2018-12-11 22:00:22.396763, 18.14648
2018-12-11 22:00:27.398361, 18.14648
2018-12-11 22:00:32.411087, 17.75977
2018-12-11 22:00:37.398018, 18.33984
2018-12-11 22:00:42.396313, 17.75977
2018-12-11 22:00:47.399071, 17.75977
2018-12-11 22:00:52.401335, 18.72656
2018-12-11 22:00:57.397215, 17.95313
2018-12-11 22:01:02.396734, 18.14648
2018-12-11 22:01:07.397476, 18.14648
2018-12-11 22:01:12.395930, 17.95313
2018-12-11 22:01:17.437866, 18.33984
2018-12-11 22:01:22.395975, 18.33984
2018-12-11 22:01:27.396680, 18.72656
2018-12-11 22:01:32.395216, 18.72656
2018-12-11 22:01:37.396199, 18.33984
2018-12-11 22:01:42.396016, 18.72656
2018-12-11 22:01:47.396275, 18.14648
2018-12-11 22:01:52.424736, 17.95313
2018-12-11 22:01:57.396223, 18.14648
2018-12-11 22:02:02.394397, 18.72656
2018-12-11 22:02:07.395576, 18.72656
2018-12-11 22:02:12.396291, 18.33984
2018-12-11 22:02:17.395112, 18.33984
2018-12-11 22:02:22.398051, 18.14648
2018-12-11 22:02:27.395497, 18.14648
2018-12-11 22:02:32.410544, 17.75977
2018-12-11 22:02:37.394943, 18.72656
2018-12-11 22:02:42.393193, 18.14648
2018-12-11 22:02:47.394188, 25.10742
2018-12-11 22:02:52.393715, 17.56641
2018-12-11 22:02:57.394753, 18.33984
2018-12-11 22:03:02.393119, 18.14648
2018-12-11 22:03:07.394389, 17.75977
2018-12-11 22:03:12.392310, 18.72656
2018-12-11 22:03:17.393601, 18.72656
2018-12-11 22:03:22.393466, 18.72656
2018-12-11 22:03:27.393313, 17.95313
2018-12-11 22:03:32.440888, 18.33984
2018-12-11 22:03:37.393867, 18.33984
2018-12-11 22:03:42.393389, 18.14648
2018-12-11 22:03:47.393231, 18.33984
2018-12-11 22:03:52.410951, 18.14648
2018-12-11 22:03:57.396613, 18.14648
2018-12-11 22:04:02.391724, 18.33984
2018-12-11 22:04:07.392607, 17.95313
2018-12-11 22:04:12.404568, 17.75977
2018-12-11 22:04:17.392206, 17.95313
2018-12-11 22:04:22.391401, 17.95313
2018-12-11 22:04:27.392153, 17.75977
2018-12-11 22:04:32.390485, 18.14648
2018-12-11 22:04:37.391621, 17.95313
2018-12-11 22:04:42.391655, 17.95313
2018-12-11 22:04:47.392503, 17.56641
2018-12-11 22:04:52.391603, 17.95313
2018-12-11 22:04:57.395549, 17.56641
2018-12-11 22:05:02.390405, 17.75977
2018-12-11 22:05:07.391122, 18.33984
2018-12-11 22:05:12.389355, 18.33984
2018-12-11 22:05:17.390466, 17.56641
2018-12-11 22:05:22.389037, 18.14648
2018-12-11 22:05:27.391799, 17.95313
2018-12-11 22:05:32.417199, 18.33984
2018-12-11 22:05:37.390092, 18.33984
2018-12-11 22:05:42.431357, 17.75977
2018-12-11 22:05:47.389885, 18.14648
2018-12-11 22:05:52.388756, 17.75977
2018-12-11 22:05:57.389027, 17.56641
2018-12-11 22:06:02.388184, 18.14648
2018-12-11 22:06:07.390295, 17.75977
2018-12-11 22:06:12.387667, 18.72656
2018-12-11 22:06:17.388989, 18.33984
2018-12-11 22:06:22.427608, 18.14648
2018-12-11 22:06:27.388804, 18.33984
2018-12-11 22:06:32.390450, 18.33984
2018-12-11 22:06:37.389223, 17.95313
2018-12-11 22:06:42.386930, 17.95313
2018-12-11 22:06:47.388379, 18.72656
2018-12-11 22:06:52.386828, 17.95313
2018-12-11 22:06:57.388450, 18.33984
2018-12-11 22:07:02.402476, 17.56641
2018-12-11 22:07:07.387967, 17.95313
2018-12-11 22:07:12.385926, 17.95313
2018-12-11 22:07:17.387290, 18.14648
2018-12-11 22:07:22.385808, 17.75977
2018-12-11 22:07:27.387418, 17.95313
2018-12-11 22:07:32.385706, 18.33984
2018-12-11 22:07:37.386855, 17.95313
2018-12-11 22:07:42.386061, 18.33984
2018-12-11 22:07:47.386598, 18.33984
2018-12-11 22:07:52.385200, 18.33984
2018-12-11 22:07:57.386337, 17.95313
2018-12-11 22:08:02.385330, 17.75977
2018-12-11 22:08:07.385893, 17.95313
2018-12-11 22:08:12.398826, 18.33984
2018-12-11 22:08:17.413550, 17.75977
2018-12-11 22:08:22.384406, 17.56641
2018-12-11 22:08:27.399787, 17.95313
2018-12-11 22:08:32.393428, 17.75977
2018-12-11 22:08:37.400229, 18.14648
2018-12-11 22:08:42.384268, 17.95313
2018-12-11 22:08:47.385513, 17.56641
2018-12-11 22:08:52.383423, 18.14648
2018-12-11 22:08:57.401314, 17.75977
2018-12-11 22:09:02.383374, 17.56641
2018-12-11 22:09:07.388004, 17.37305
2018-12-11 22:09:12.383008, 17.75977
2018-12-11 22:09:17.384417, 18.14648
2018-12-11 22:09:22.382445, 18.14648
2018-12-11 22:09:27.398646, 17.95313
2018-12-11 22:09:32.383660, 17.56641
2018-12-11 22:09:37.384895, 18.14648
2018-12-11 22:09:42.382291, 18.14648
2018-12-11 22:09:47.387924, 17.95313
2018-12-11 22:09:52.382793, 17.75977
2018-12-11 22:09:57.385764, 17.75977
2018-12-11 22:10:02.381445, 17.75977
2018-12-11 22:10:07.383212, 17.56641
2018-12-11 22:10:12.381898, 17.56641
2018-12-11 22:10:17.382884, 17.75977
2018-12-11 22:10:22.381607, 18.33984
2018-12-11 22:10:27.383767, 17.95313
2018-12-11 22:10:32.380629, 17.95313
2018-12-11 22:10:37.382146, 17.75977
2018-12-11 22:10:42.380324, 17.95313
2018-12-11 22:10:47.381812, 18.33984
2018-12-11 22:10:52.380214, 18.14648
2018-12-11 22:10:57.384360, 17.95313
2018-12-11 22:11:02.405104, 18.14648
2018-12-11 22:11:07.505790, 18.14648
2018-12-11 22:11:12.381262, 18.14648
2018-12-11 22:11:17.381352, 18.33984
2018-12-11 22:11:22.380200, 18.14648
2018-12-11 22:11:27.396730, 17.75977
2018-12-11 22:11:32.379130, 17.56641
2018-12-11 22:11:37.381266, 17.75977
2018-12-11 22:11:42.384528, 18.33984
2018-12-11 22:11:47.381756, 17.95313
2018-12-11 22:11:52.378822, 17.75977
2018-12-11 22:11:57.380982, 18.14648
2018-12-11 22:12:02.380653, 17.95313
2018-12-11 22:12:07.380127, 17.95313
2018-12-11 22:12:12.381167, 17.95313
2018-12-11 22:12:17.380582, 18.14648
2018-12-11 22:12:22.378603, 18.14648
2018-12-11 22:12:27.379809, 18.14648
2018-12-11 22:12:32.378120, 18.14648
2018-12-11 22:12:37.390107, 17.95313
2018-12-11 22:12:42.385791, 18.72656
2018-12-11 22:12:47.385696, 18.14648
2018-12-11 22:12:52.377315, 18.14648
2018-12-11 22:12:57.380433, 18.14648
2018-12-11 22:13:02.378274, 18.33984
2018-12-11 22:13:07.379612, 18.14648
2018-12-11 22:13:12.376688, 18.14648
2018-12-11 22:13:17.378071, 18.33984
2018-12-11 22:13:22.376640, 17.95313
2018-12-11 22:13:27.378423, 18.33984
2018-12-11 22:13:32.457745, 18.14648
2018-12-11 22:13:37.380240, 18.91992
2018-12-11 22:13:42.379055, 18.14648
2018-12-11 22:13:47.377506, 18.33984
2018-12-11 22:13:52.376501, 18.14648
2018-12-11 22:13:57.379516, 18.14648
2018-12-11 22:14:02.410220, 18.33984
2018-12-11 22:14:07.377007, 18.72656
2018-12-11 22:14:12.378417, 18.91992
2018-12-11 22:14:17.376807, 18.72656
2018-12-11 22:14:22.375319, 18.91992
2018-12-11 22:14:27.376250, 19.11328
2018-12-11 22:14:32.375968, 18.91992
2018-12-11 22:14:37.415686, 18.33984
2018-12-11 22:14:42.375662, 18.91992
2018-12-11 22:14:47.376605, 17.95313
2018-12-11 22:14:52.375102, 18.91992
2018-12-11 22:14:57.382270, 18.33984
2018-12-11 22:15:02.409072, 18.14648
2018-12-11 22:15:07.375255, 18.72656
2018-12-11 22:15:12.409882, 17.75977
2018-12-11 22:15:17.375563, 18.91992
2018-12-11 22:15:22.378104, 18.33984
2018-12-11 22:15:27.375019, 18.91992
2018-12-11 22:15:32.375648, 18.33984
2018-12-11 22:15:37.374363, 18.91992
2018-12-11 22:15:42.382897, 18.72656
2018-12-11 22:15:47.374756, 18.72656
2018-12-11 22:15:52.372620, 18.72656
2018-12-11 22:15:57.376098, 19.11328
2018-12-11 22:16:02.374640, 18.72656
2018-12-11 22:16:07.373718, 18.14648
2018-12-11 22:16:12.372375, 18.33984
2018-12-11 22:16:17.373464, 18.72656
2018-12-11 22:16:22.372776, 18.33984
2018-12-11 22:16:27.376181, 18.14648
2018-12-11 22:16:32.371916, 18.33984
2018-12-11 22:16:37.373373, 18.14648
2018-12-11 22:16:42.377957, 18.91992
2018-12-11 22:16:47.372838, 18.33984
2018-12-11 22:16:52.372274, 18.14648
2018-12-11 22:16:57.373671, 18.14648
2018-12-11 22:17:02.377564, 18.14648
2018-12-11 22:17:07.372180, 18.72656
2018-12-11 22:17:12.392954, 18.72656
2018-12-11 22:17:17.371669, 18.14648
2018-12-11 22:17:22.370126, 18.91992
2018-12-11 22:17:27.371377, 18.14648
2018-12-11 22:17:32.376126, 18.14648
2018-12-11 22:17:37.371191, 18.72656
2018-12-11 22:17:42.369936, 18.72656
2018-12-11 22:17:47.372108, 18.33984
2018-12-11 22:17:52.369806, 18.91992
2018-12-11 22:17:57.372588, 18.14648
2018-12-11 22:18:02.371135, 18.72656
2018-12-11 22:18:07.370521, 18.33984
2018-12-11 22:18:12.369687, 18.72656
2018-12-11 22:18:17.370521, 18.72656
2018-12-11 22:18:22.369012, 18.14648
2018-12-11 22:18:27.370735, 18.14648
2018-12-11 22:18:32.394912, 18.33984
2018-12-11 22:18:37.369923, 18.72656
2018-12-11 22:18:42.368212, 18.91992
2018-12-11 22:18:47.372274, 18.91992
2018-12-11 22:18:52.370230, 18.14648
2018-12-11 22:18:57.370183, 18.33984
2018-12-11 22:19:02.367843, 18.72656
2018-12-11 22:19:07.370104, 18.14648
2018-12-11 22:19:12.367391, 18.33984
2018-12-11 22:19:17.421076, 17.75977
2018-12-11 22:19:22.372870, 17.95313
2018-12-11 22:19:27.369241, 18.33984
2018-12-11 22:19:32.369259, 18.72656
2018-12-11 22:19:37.372528, 18.33984
2018-12-11 22:19:42.388837, 18.33984
2018-12-11 22:19:47.369358, 18.14648
2018-12-11 22:19:52.367113, 18.14648
2018-12-11 22:19:57.369391, 18.14648
2018-12-11 22:20:02.366371, 18.33984
2018-12-11 22:20:07.367789, 18.72656
2018-12-11 22:20:12.365927, 18.72656
2018-12-11 22:20:17.420684, 18.33984
2018-12-11 22:20:22.366682, 18.33984
2018-12-11 22:20:27.367069, 18.14648
2018-12-11 22:20:32.366290, 18.33984
2018-12-11 22:20:37.367708, 17.95313
2018-12-11 22:20:42.367333, 18.33984
2018-12-11 22:20:47.366325, 18.14648
2018-12-11 22:20:52.365024, 18.33984
2018-12-11 22:20:57.366275, 18.14648
2018-12-11 22:21:02.370210, 18.14648
2018-12-11 22:21:07.366509, 18.33984
2018-12-11 22:21:12.371779, 18.72656
2018-12-11 22:21:17.365642, 18.72656
2018-12-11 22:21:22.367616, 18.14648
2018-12-11 22:21:27.366811, 18.14648
2018-12-11 22:21:32.364471, 18.33984
2018-12-11 22:21:37.365682, 18.14648
2018-12-11 22:21:42.363592, 18.33984
2018-12-11 22:21:47.364827, 18.14648
2018-12-11 22:21:52.371177, 17.75977
2018-12-11 22:21:57.365049, 17.95313
2018-12-11 22:22:02.363454, 17.95313
2018-12-11 22:22:07.365077, 18.33984
2018-12-11 22:22:12.381121, 17.95313
2018-12-11 22:22:17.365868, 18.33984
2018-12-11 22:22:22.362744, 18.72656
2018-12-11 22:22:27.364382, 18.14648
2018-12-11 22:22:32.362144, 18.14648
2018-12-11 22:22:37.364020, 18.33984
2018-12-11 22:22:42.364582, 17.95313
2018-12-11 22:22:47.366549, 18.33984
2018-12-11 22:22:52.389309, 18.91992
2018-12-11 22:22:57.364264, 18.33984
2018-12-11 22:23:02.362089, 18.72656
2018-12-11 22:23:07.362968, 18.33984
2018-12-11 22:23:12.361309, 17.95313
2018-12-11 22:23:17.363157, 18.72656
2018-12-11 22:23:22.430885, 17.56641
2018-12-11 22:23:27.362618, 18.14648
2018-12-11 22:23:32.361436, 18.33984
2018-12-11 22:23:37.367779, 18.33984
2018-12-11 22:23:42.361016, 17.95313
2018-12-11 22:23:47.361785, 18.14648
