timestamp,soil_2
2018-12-10 03:16:07.282849,589
2018-12-10 03:16:12.330894,589
2018-12-10 03:16:17.279346,589
2018-12-10 03:16:22.283524,593
2018-12-11 00:48:13.267173,520
2018-12-11 00:51:28.260212,521
2018-12-11 00:51:33.259397,520
2018-12-11 00:51:38.256975,520
2018-12-11 00:51:43.259290,520
2018-12-11 00:51:48.301927,520
2018-12-11 00:51:53.258611,520
2018-12-11 01:45:05.103931,521
2018-12-11 01:45:10.100573,521
2018-12-11 01:45:15.151075,521
2018-12-11 01:45:20.124139,521
2018-12-11 01:45:25.100685,521
2018-12-11 01:45:30.168683,525
2018-12-11 01:45:35.100829,521
2018-12-11 01:45:40.107483,521
2018-12-11 01:45:45.100564,521
2018-12-11 01:45:50.146948,521
2018-12-11 01:45:55.100274,522
2018-12-11 01:46:00.106485,521
2018-12-11 01:46:05.100562,522
2018-12-11 01:46:10.112889,522
2018-12-11 01:46:15.099628,522
2018-12-11 01:46:20.147465,522
2018-12-11 01:46:25.103156,522
2018-12-11 01:46:30.099693,522
2018-12-11 01:46:35.099929,522
2018-12-11 01:46:40.096977,522
2018-12-11 01:46:45.100266,521
2018-12-11 01:46:50.157482,521
2018-12-11 01:46:55.147248,521
2018-12-11 01:47:00.096572,522
2018-12-11 01:47:05.099252,521
2018-12-11 01:47:10.104883,521
2018-12-11 01:47:15.099078,521
2018-12-11 01:47:20.180113,522
2018-12-11 01:47:25.102763,522
2018-12-11 01:47:30.106146,522
2018-12-11 01:47:35.099119,521
2018-12-11 01:47:40.147710,521
2018-12-11 01:47:45.097033,521
2018-12-11 01:47:50.137255,521
2018-12-11 01:47:55.097479,521
2018-12-11 01:48:00.099237,521
2018-12-11 01:48:05.131772,522
2018-12-11 01:48:10.097829,522
2018-12-11 01:48:15.096688,522
2018-12-11 01:48:20.153087,522
2018-12-11 01:48:25.096639,521
2018-12-11 05:48:47.290971,52.2461
2018-12-11 05:48:52.264146,52.2461
2018-12-11 05:55:07.250616,52.3437
2018-12-11 05:55:12.250999,52.3437
2018-12-11 05:55:17.247321,52.3437
2018-12-11 05:55:22.247290,52.3437
2018-12-11 05:55:27.244435,52.2461
2018-12-11 05:55:32.247487,52.2461
2018-12-11 05:55:37.291056,52.2461
2018-12-11 05:59:02.243907,54.9805
2018-12-11 05:59:07.240256,54.8828
2018-12-11 05:59:12.242864,54.7852
2018-12-11 05:59:17.240394,54.7852
2018-12-11 05:59:22.243001,54.7852
2018-12-11 05:59:27.240129,54.7852
2018-12-11 05:59:32.242789,54.7852
2018-12-11 05:59:37.259226,54.7852
2018-12-11 05:59:42.243800,54.8828
2018-12-11 05:59:47.240735,54.8828
2018-12-11 05:59:52.241878,54.8828
2018-12-11 05:59:57.256433,54.8828
2018-12-11 06:00:02.241837,54.8828
2018-12-11 06:00:58.780547,54.8828
2018-12-11 06:01:03.779190,54.8828
2018-12-11 06:01:08.821175,54.6875
2018-12-11 06:01:13.779876,54.6875
2018-12-11 06:01:18.779739,54.6875
2018-12-11 06:01:23.779197,54.6875
2018-12-11 06:01:28.798463,54.6875
2018-12-11 06:01:33.781149,54.6875
2018-12-11 06:01:38.820575,54.6875
2018-12-11 06:01:43.780688,54.6875
2018-12-11 06:01:48.779275,54.6875
2018-12-11 06:01:53.778483,54.6875
2018-12-11 06:01:58.777377,54.6875
2018-12-11 06:02:03.777921,54.6875
2018-12-11 06:02:08.779077,54.5898
2018-12-11 06:25:08.027291,58.3984
2018-12-11 06:25:13.026067,58.3984
2018-12-11 06:26:08.027238,58.3008
2018-12-11 06:26:13.023020,58.3008
2018-12-11 06:26:53.022890,58.3984
2018-12-11 06:27:18.028667,58.3984
2018-12-11 06:27:23.022935,58.4961
2018-12-11 06:27:28.024263,58.4961
2018-12-11 06:27:33.021291,58.4961
2018-12-11 06:27:38.066257,58.4961
2018-12-11 06:27:43.021170,58.4961
2018-12-11 06:34:39.546081,58.6914
2018-12-11 06:34:44.544219,58.6914
2018-12-11 06:34:49.590755,58.6914
2018-12-11 06:34:54.544173,58.5937
2018-12-11 06:34:59.549024,58.6914
2018-12-11 06:35:05.167731,58.5937
2018-12-11 06:35:10.122405,58.5937
2018-12-11 06:35:15.125560,58.5937
2018-12-11 06:35:20.122735,58.5937
2018-12-11 06:38:00.157620,58.5937
2018-12-11 06:38:05.162322,58.5937
2018-12-11 06:38:10.118662,58.5937
2018-12-11 06:38:15.120196,58.5937
2018-12-11 06:40:50.115058,58.5937
2018-12-11 06:40:55.116717,58.5937
2018-12-11 06:41:00.114785,58.5937
2018-12-11 06:41:05.116837,58.6914
2018-12-11 06:41:10.113985,58.6914
2018-12-11 06:41:15.166762,58.6914
2018-12-11 06:41:20.114120,58.6914
2018-12-11 06:41:25.116388,58.6914
2018-12-11 06:41:30.113215,58.5937
2018-12-11 06:41:35.158192,58.5937
2018-12-11 06:42:00.113403,58.6914
2018-12-11 06:42:05.115062,58.6914
2018-12-11 06:43:50.111180,58.6914
2018-12-11 06:43:55.125785,58.5937
2018-12-11 06:44:00.110756,58.5937
2018-12-11 06:49:53.164437,58.7891
2018-12-11 06:51:28.205936,58.7891
2018-12-11 07:04:37.859226,58.6914
2018-12-11 07:04:42.858481,58.7891
2018-12-11 07:04:47.859900,58.7891
2018-12-11 07:04:52.855091,58.8867
2018-12-11 07:04:57.855215,58.6914
2018-12-11 07:05:32.852179,58.8867
2018-12-11 07:05:37.854719,58.8867
2018-12-11 21:41:56.955117,58.9844
2018-12-11 21:42:01.999772,58.9844
2018-12-11 21:42:06.954927,59.0820
2018-12-11 21:42:11.952240,58.9844
2018-12-11 21:42:16.963249,58.9844
2018-12-11 21:42:21.954982,58.9844
2018-12-11 21:42:26.955466,59.0820
2018-12-11 21:42:32.024331,59.1797
2018-12-11 21:42:36.955627,59.1797
2018-12-11 21:42:41.955984,59.2773
2018-12-11 21:42:46.955272,59.2773
2018-12-11 21:42:51.963034,58.9844
2018-12-11 21:42:56.954824,58.8867
2018-12-11 21:43:01.983262,58.8867
2018-12-11 21:43:06.952237,58.8867
2018-12-11 21:43:11.992507,58.8867
2018-12-11 21:43:16.952171,58.8867
2018-12-11 21:43:21.951003,63.1836
2018-12-11 21:43:26.952896,58.3984
2018-12-11 21:43:31.952893,60.0586
2018-12-11 21:43:36.951905,60.1562
2018-12-11 21:43:41.952484,60.1562
2018-12-11 21:43:46.951488,60.1562
2018-12-11 21:43:51.957651,60.4492
2018-12-11 21:43:56.951463,60.5469
2018-12-11 21:44:01.995737,60.6445
2018-12-11 21:44:06.951201,60.7422
2018-12-11 21:44:11.949996,60.8398
2018-12-11 21:44:16.952773,60.9375
2018-12-11 21:44:21.954650,61.1328
2018-12-11 21:44:26.954382,61.1328
2018-12-11 21:44:32.027295,61.2305
2018-12-11 21:44:36.951830,61.3281
2018-12-11 21:44:41.948691,61.3281
2018-12-11 21:44:46.951346,61.4258
2018-12-11 21:44:51.956530,61.5234
2018-12-11 21:44:56.951840,61.5234
2018-12-11 21:45:02.032815,61.5234
2018-12-11 21:45:06.951537,61.6211
2018-12-11 21:45:11.957225,61.5234
2018-12-11 21:45:16.952463,61.5234
2018-12-11 21:45:21.954597,61.7187
2018-12-11 21:45:26.950371,61.8164
2018-12-11 21:45:31.991346,61.8164
2018-12-11 21:45:36.955740,61.8164
2018-12-11 21:45:41.952297,61.5234
2018-12-11 21:45:46.950963,61.6211
2018-12-11 21:45:51.947352,61.8164
2018-12-11 21:45:56.948190,61.9141
2018-12-11 21:46:01.992033,61.9141
2018-12-11 21:46:06.954931,61.7187
2018-12-11 21:46:11.951780,61.6211
2018-12-11 21:46:16.947687,61.7187
2018-12-11 21:46:21.991539,61.8164
2018-12-11 21:46:26.951224,61.7187
2018-12-11 21:46:31.947893,61.7187
2018-12-11 21:46:36.947830,61.7187
2018-12-11 21:46:41.951723,61.7187
2018-12-11 21:46:46.950853,61.7187
2018-12-11 21:46:51.990045,61.6211
2018-12-11 21:46:56.948600,61.6211
2018-12-11 21:47:01.944347,61.5234
2018-12-11 21:47:06.946681,61.6211
2018-12-11 21:47:12.002890,61.6211
2018-12-11 21:47:16.948009,61.6211
2018-12-11 21:47:21.991260,61.6211
2018-12-11 21:47:26.947694,61.6211
2018-12-11 21:47:31.944969,61.7187
2018-12-11 21:47:36.947230,61.7187
2018-12-11 21:47:41.983772,61.7187
2018-12-11 21:47:46.950483,61.6211
2018-12-11 21:47:52.013236,61.5234
2018-12-11 21:47:56.946444,61.6211
2018-12-11 21:48:01.944845,61.6211
2018-12-11 21:48:06.944773,61.6211
2018-12-11 21:48:11.944702,61.5234
2018-12-11 21:48:16.944138,61.5234
2018-12-11 21:48:21.984594,61.4258
2018-12-11 21:48:26.947263,61.4258
2018-12-11 21:48:31.947372,61.4258
2018-12-11 21:48:36.944057,61.5234
2018-12-11 21:48:41.959156,61.5234
2018-12-11 21:48:46.944701,61.4258
2018-12-11 21:48:51.988794,61.4258
2018-12-11 21:48:56.943778,61.3281
2018-12-11 21:49:01.942889,61.4258
2018-12-11 21:49:06.984202,61.4258
2018-12-11 21:49:11.943371,61.4258
2018-12-11 21:49:16.943679,61.3281
2018-12-11 21:49:21.984565,61.3281
2018-12-11 21:49:26.943749,61.4258
2018-12-11 21:49:31.942697,61.3281
2018-12-11 21:49:36.943349,61.3281
2018-12-11 21:49:41.949149,61.3281
2018-12-11 21:49:46.943459,61.3281
2018-12-11 21:49:51.984467,61.2305
2018-12-11 21:49:56.943251,61.2305
2018-12-11 21:50:01.945778,61.2305
2018-12-11 21:50:06.944146,61.2305
2018-12-11 21:50:11.940981,61.3281
2018-12-11 21:50:16.943150,61.3281
2018-12-11 21:50:21.988298,61.3281
2018-12-11 21:50:26.947246,61.3281
2018-12-11 21:50:31.940232,61.3281
2018-12-11 21:50:36.943148,61.3281
2018-12-11 21:50:41.943424,61.2305
2018-12-11 21:50:46.943774,61.2305
2018-12-11 21:50:51.984331,61.2305
2018-12-11 21:50:56.940618,61.2305
2018-12-11 21:51:01.944155,61.2305
2018-12-11 21:51:06.950999,61.2305
2018-12-11 21:51:11.944177,61.1328
2018-12-11 21:51:16.942346,61.1328
2018-12-11 21:51:21.983169,61.1328
2018-12-11 21:51:26.939853,61.1328
2018-12-11 21:51:31.942631,61.1328
2018-12-11 21:51:36.947168,61.2305
2018-12-11 21:51:41.946491,61.2305
2018-12-11 21:51:46.939751,61.2305
2018-12-11 21:51:51.984953,61.1328
2018-12-11 21:51:56.939474,61.1328
2018-12-11 21:52:01.940166,61.1328
2018-12-11 21:52:06.938872,61.1328
2018-12-11 21:52:11.939729,61.1328
2018-12-11 21:52:16.942510,61.1328
2018-12-11 21:52:21.979979,61.1328
2018-12-11 21:52:26.939424,61.1328
2018-12-11 21:52:31.936637,61.1328
2018-12-11 21:52:36.940246,61.1328
2018-12-11 21:52:41.994942,61.2305
2018-12-11 21:52:46.939005,61.2305
2018-12-11 21:52:51.936614,61.3281
2018-12-11 21:52:56.939279,61.1328
2018-12-11 21:53:01.944013,61.1328
2018-12-11 21:53:06.939523,61.1328
2018-12-11 21:53:11.980324,61.1328
2018-12-11 21:53:16.947294,61.1328
2018-12-11 21:53:21.939020,61.1328
2018-12-11 21:53:26.935944,61.1328
2018-12-11 21:53:31.943757,61.1328
2018-12-11 21:53:36.939231,61.1328
2018-12-11 21:53:41.982481,61.1328
2018-12-11 21:53:46.938592,61.1328
2018-12-11 21:53:51.934824,61.2305
2018-12-11 21:53:56.967771,61.1328
2018-12-11 21:54:01.955262,61.2305
2018-12-11 21:54:06.936224,61.2305
2018-12-11 21:54:11.979925,61.2305
2018-12-11 21:54:16.936683,61.2305
2018-12-11 21:54:21.935549,61.2305
2018-12-11 21:54:26.935599,61.2305
2018-12-11 21:54:31.960530,61.2305
2018-12-11 21:54:36.935068,61.2305
2018-12-11 21:54:41.983581,61.2305
2018-12-11 21:54:46.935383,61.2305
2018-12-11 21:54:51.938020,61.1328
2018-12-11 21:54:56.938558,61.2305
2018-12-11 21:55:01.936035,61.2305
2018-12-11 21:55:06.934950,61.2305
2018-12-11 21:55:12.012302,61.2305
2018-12-11 21:55:16.934684,61.1328
2018-12-11 21:55:21.934882,61.2305
2018-12-11 21:55:26.936012,61.2305
2018-12-11 21:55:31.934882,61.1328
2018-12-11 21:55:36.935501,61.1328
2018-12-11 21:55:41.981590,61.1328
2018-12-11 21:55:46.934947,61.2305
2018-12-11 21:55:51.932017,61.1328
2018-12-11 21:55:56.934450,61.1328
2018-12-11 21:56:01.943415,61.1328
2018-12-11 21:56:06.935114,61.1328
2018-12-11 21:56:11.971858,61.0352
2018-12-11 21:56:22.463422,61.1328
2018-12-11 21:56:27.415490,61.1328
2018-12-11 21:56:32.415661,61.1328
2018-12-11 21:56:37.415593,61.1328
2018-12-11 21:56:42.415378,61.1328
2018-12-11 21:56:47.415917,61.3281
2018-12-11 21:56:52.496575,61.1328
2018-12-11 21:56:57.414796,61.1328
2018-12-11 21:57:02.412744,61.1328
2018-12-11 21:57:07.414591,61.1328
2018-12-11 21:57:12.415943,61.1328
2018-12-11 21:57:17.415370,61.1328
2018-12-11 21:57:22.460543,61.1328
2018-12-11 21:57:27.416522,61.1328
2018-12-11 21:57:32.418418,61.1328
2018-12-11 21:57:37.417427,61.2305
2018-12-11 21:57:42.419970,57.4219
2018-12-11 21:57:47.416440,57.4219
2018-12-11 21:57:52.484560,57.4219
2018-12-11 21:57:57.412632,57.4219
2018-12-11 21:58:02.420486,57.4219
2018-12-11 21:58:07.415235,57.4219
2018-12-11 21:58:12.612241,57.5195
2018-12-11 21:58:17.412745,57.5195
2018-12-11 21:58:22.411696,57.5195
2018-12-11 21:58:27.418969,57.5195
2018-12-11 21:58:32.419671,57.4219
2018-12-11 21:58:37.415187,57.5195
2018-12-11 21:58:42.524600,57.5195
2018-12-11 21:58:47.412880,57.5195
2018-12-11 21:58:52.411152,57.5195
2018-12-11 21:58:57.426420,57.7148
2018-12-11 21:59:02.417838,58.0078
2018-12-11 21:59:07.420810,57.8125
2018-12-11 21:59:12.555218,57.8125
2018-12-11 21:59:17.412626,57.8125
2018-12-11 21:59:22.428353,57.8125
2018-12-11 21:59:27.412099,57.9102
2018-12-11 21:59:32.414842,57.9102
2018-12-11 21:59:37.411234,57.8125
2018-12-11 21:59:42.456106,58.3008
2018-12-11 21:59:47.415875,57.9102
2018-12-11 21:59:52.454350,57.9102
2018-12-11 21:59:57.412193,57.9102
2018-12-11 22:00:02.419292,57.9102
2018-12-11 22:00:07.431318,57.9102
2018-12-11 22:00:12.483847,58.0078
2018-12-11 22:00:17.411188,57.9102
2018-12-11 22:00:22.408542,57.9102
2018-12-11 22:00:27.408828,57.9102
2018-12-11 22:00:32.426782,58.0078
2018-12-11 22:00:37.410395,57.9102
2018-12-11 22:00:42.448804,57.9102
2018-12-11 22:00:47.411442,58.0078
2018-12-11 22:00:52.412542,58.0078
2018-12-11 22:00:57.407995,58.0078
2018-12-11 22:01:02.408760,58.0078
2018-12-11 22:01:07.407970,58.0078
2018-12-11 22:01:12.443738,58.0078
2018-12-11 22:01:17.448311,58.0078
2018-12-11 22:01:22.407655,58.0078
2018-12-11 22:01:27.407458,58.0078
2018-12-11 22:01:32.449008,58.0078
2018-12-11 22:01:37.407430,58.0078
2018-12-11 22:01:42.415844,58.0078
2018-12-11 22:01:47.414632,58.0078
2018-12-11 22:01:52.444301,58.0078
2018-12-11 22:01:57.407875,58.1055
2018-12-11 22:02:02.449888,58.0078
2018-12-11 22:02:07.407194,58.1055
2018-12-11 22:02:12.407053,58.1055
2018-12-11 22:02:17.407172,58.0078
2018-12-11 22:02:22.425665,58.1055
2018-12-11 22:02:27.407029,58.1055
2018-12-11 22:02:32.464761,58.1055
2018-12-11 22:02:37.407265,58.1055
2018-12-11 22:02:42.443459,58.0078
2018-12-11 22:02:47.406316,58.0078
2018-12-11 22:02:52.421891,58.1055
2018-12-11 22:02:57.406761,58.2031
2018-12-11 22:03:02.408558,58.2031
2018-12-11 22:03:07.405053,58.2031
2018-12-11 22:03:12.404019,58.2031
2018-12-11 22:03:17.404668,58.1055
2018-12-11 22:03:22.470402,58.1055
2018-12-11 22:03:27.404215,58.2031
2018-12-11 22:03:32.484893,58.2031
2018-12-11 22:03:37.404185,58.2031
2018-12-11 22:03:42.407310,58.2031
2018-12-11 22:03:47.404157,58.1055
2018-12-11 22:03:52.464739,58.2031
2018-12-11 22:03:57.407575,58.2031
2018-12-11 22:04:02.456441,58.1055
2018-12-11 22:04:07.404312,58.1055
2018-12-11 22:04:12.435312,58.1055
2018-12-11 22:04:17.404256,58.1055
2018-12-11 22:04:22.446556,58.2031
2018-12-11 22:04:27.403853,58.2031
2018-12-11 22:04:32.403457,58.2031
2018-12-11 22:04:37.403265,58.2031
2018-12-11 22:04:42.403866,58.2031
2018-12-11 22:04:47.403871,58.3008
2018-12-11 22:04:52.444724,58.3008
2018-12-11 22:04:57.407200,58.3008
2018-12-11 22:05:02.402975,58.3984
2018-12-11 22:05:07.403428,58.3008
2018-12-11 22:05:12.404663,58.3008
2018-12-11 22:05:17.400515,58.3008
2018-12-11 22:05:22.444266,58.2031
2018-12-11 22:05:27.403906,58.3008
2018-12-11 22:05:32.432157,58.3008
2018-12-11 22:05:37.401853,58.3008
2018-12-11 22:05:42.443332,58.3008
2018-12-11 22:05:47.399663,58.2031
2018-12-11 22:05:52.441859,58.2031
2018-12-11 22:05:57.399716,58.3008
2018-12-11 22:06:02.399395,58.3008
2018-12-11 22:06:07.402464,58.3008
2018-12-11 22:06:12.398648,58.3008
2018-12-11 22:06:17.400147,58.3008
2018-12-11 22:06:22.483286,58.3008
2018-12-11 22:06:27.399564,58.2031
2018-12-11 22:06:32.403184,58.3008
2018-12-11 22:06:37.401011,58.3008
2018-12-11 22:06:42.399106,58.3008
2018-12-11 22:06:47.399476,58.3008
2018-12-11 22:06:52.443726,58.3008
2018-12-11 22:06:57.399423,58.3008
2018-12-11 22:07:02.419248,58.3008
2018-12-11 22:07:07.399053,58.3008
2018-12-11 22:07:12.396240,58.3008
2018-12-11 22:07:17.399279,58.3008
2018-12-11 22:07:22.440118,58.3008
2018-12-11 22:07:27.398837,58.2031
2018-12-11 22:07:32.398926,58.3008
2018-12-11 22:07:37.399148,58.3008
2018-12-11 22:07:42.400161,58.3008
2018-12-11 22:07:47.398500,58.3008
2018-12-11 22:07:52.440608,58.3008
2018-12-11 22:07:57.398752,58.3008
2018-12-11 22:08:02.396851,58.3984
2018-12-11 22:08:07.396446,58.3008
2018-12-11 22:08:12.410927,58.3008
2018-12-11 22:08:17.424167,58.4961
2018-12-11 22:08:22.436942,58.3008
2018-12-11 22:08:27.411486,58.3008
2018-12-11 22:08:32.408034,58.3008
2018-12-11 22:08:37.411551,58.3984
2018-12-11 22:08:42.396340,58.3008
2018-12-11 22:08:47.396352,58.3008
2018-12-11 22:08:52.436648,58.2031
2018-12-11 22:08:57.412241,58.2031
2018-12-11 22:09:02.399031,58.2031
2018-12-11 22:09:07.444637,58.2031
2018-12-11 22:09:12.452742,58.2031
2018-12-11 22:09:17.395533,58.2031
2018-12-11 22:09:22.395203,58.2031
2018-12-11 22:09:27.417115,58.2031
2018-12-11 22:09:32.397042,58.3008
2018-12-11 22:09:37.395924,58.2031
2018-12-11 22:09:42.438860,58.3008
2018-12-11 22:09:47.399641,58.3008
2018-12-11 22:09:52.395285,58.3008
2018-12-11 22:09:57.396038,58.3008
2018-12-11 22:10:02.392990,58.2031
2018-12-11 22:10:07.395209,58.2031
2018-12-11 22:10:12.447047,58.2031
2018-12-11 22:10:17.395293,58.3008
2018-12-11 22:10:22.395350,58.3008
2018-12-11 22:10:27.395327,58.3008
2018-12-11 22:10:32.436291,58.3008
2018-12-11 22:10:37.392021,58.3008
2018-12-11 22:10:42.395047,58.3008
2018-12-11 22:10:47.392299,58.3008
2018-12-11 22:10:52.391508,58.3008
2018-12-11 22:10:57.395537,58.3008
2018-12-11 22:11:02.436814,58.4961
2018-12-11 22:11:07.518695,58.3008
2018-12-11 22:11:12.395875,58.3008
2018-12-11 22:11:17.392270,58.3008
2018-12-11 22:11:22.391157,58.3008
2018-12-11 22:11:27.408538,58.3008
2018-12-11 22:11:32.432882,58.3008
2018-12-11 22:11:37.392814,58.3008
2018-12-11 22:11:42.424144,58.3008
2018-12-11 22:11:47.391980,58.3008
2018-12-11 22:11:52.391299,58.3008
2018-12-11 22:11:57.391870,58.3008
2018-12-11 22:12:02.436607,58.2031
2018-12-11 22:12:07.391566,58.3008
2018-12-11 22:12:12.391965,58.2031
2018-12-11 22:12:17.391366,58.3008
2018-12-11 22:12:22.391074,58.3008
2018-12-11 22:12:27.390809,58.3008
2018-12-11 22:12:32.439339,58.2031
2018-12-11 22:12:37.403076,58.3008
2018-12-11 22:12:42.398444,58.3008
2018-12-11 22:12:47.396375,58.3008
2018-12-11 22:12:52.391980,58.3008
2018-12-11 22:12:57.391830,58.3008
2018-12-11 22:13:02.455422,58.2031
2018-12-11 22:13:07.391861,58.3008
2018-12-11 22:13:12.388744,58.2031
2018-12-11 22:13:17.390729,58.2031
2018-12-11 22:13:22.388480,58.2031
2018-12-11 22:13:27.390640,58.3008
2018-12-11 22:13:32.524196,58.3008
2018-12-11 22:13:37.391853,58.3008
2018-12-11 22:13:42.395061,58.3008
2018-12-11 22:13:47.387928,58.3008
2018-12-11 22:13:52.388319,58.3008
2018-12-11 22:13:57.391349,58.3008
2018-12-11 22:14:02.483157,58.3008
2018-12-11 22:14:07.388185,58.3008
2018-12-11 22:14:12.399438,58.3008
2018-12-11 22:14:17.387655,58.3008
2018-12-11 22:14:22.387394,58.3008
2018-12-11 22:14:27.418024,58.3008
2018-12-11 22:14:32.442982,58.3008
2018-12-11 22:14:37.427175,58.3008
2018-12-11 22:14:42.391082,58.3008
2018-12-11 22:14:47.388750,58.3008
2018-12-11 22:14:52.388862,58.3008
2018-12-11 22:14:57.395181,58.3008
2018-12-11 22:15:02.429040,58.3008
2018-12-11 22:15:07.387016,58.3008
2018-12-11 22:15:12.464881,58.3008
2018-12-11 22:15:17.387711,58.3008
2018-12-11 22:15:22.420965,58.3008
2018-12-11 22:15:27.396867,58.3008
2018-12-11 22:15:32.387136,58.3008
2018-12-11 22:15:37.384340,58.3008
2018-12-11 22:15:42.399289,58.3008
2018-12-11 22:15:47.387147,58.3008
2018-12-11 22:15:52.424760,58.3008
2018-12-11 22:15:57.388552,58.3008
2018-12-11 22:16:02.387774,58.3008
2018-12-11 22:16:07.387105,58.2031
2018-12-11 22:16:12.384750,58.3008
2018-12-11 22:16:17.384028,58.3008
2018-12-11 22:16:22.426032,58.3008
2018-12-11 22:16:27.387482,58.3008
2018-12-11 22:16:32.388400,58.3008
2018-12-11 22:16:37.385236,58.3008
2018-12-11 22:16:42.428525,58.3008
2018-12-11 22:16:47.386414,58.3008
2018-12-11 22:16:52.425062,58.3008
2018-12-11 22:16:57.384268,58.3008
2018-12-11 22:17:02.392771,58.3008
2018-12-11 22:17:07.383968,58.3008
2018-12-11 22:17:12.427272,58.3008
2018-12-11 22:17:17.384931,58.3008
2018-12-11 22:17:22.386041,58.3008
2018-12-11 22:17:27.383286,58.3008
2018-12-11 22:17:32.406877,58.3008
2018-12-11 22:17:37.383045,58.3008
2018-12-11 22:17:42.425039,58.3008
2018-12-11 22:17:47.387184,58.3008
2018-12-11 22:17:52.380264,58.3008
2018-12-11 22:17:57.384836,58.3008
2018-12-11 22:18:02.384024,58.3008
2018-12-11 22:18:07.383305,58.3008
2018-12-11 22:18:12.424772,58.3008
